id,gender,mastercategory,subcategory,articletype,basecolour,season,year,usage,productdisplayname
58616,women,accessories,jewellery,earrings,Silver,winter,2016.0,casual,ToniQ Women Silver Earrings
14539,women,apparel,topwear,kurtis,Maroon,fall,2011.0,ethnic,Vishudh Women Flower Print Maroon Kurtis
44249,women,accessories,bags,handbags,Red,summer,2012.0,casual,Hidekraft Women Red Handbag
4880,men,apparel,topwear,tshirts,White,summer,2016.0,casual,Levis Kids Boy's Dustin White Teens Kidswear
39621,women,footwear,shoes,heels,Brown,winter,2012.0,casual,Catwalk Women Golden Heels
10199,women,accessories,bags,handbags,Black,winter,2015.0,casual,Murcia Women Emma Black Handbags
5952,men,apparel,topwear,shirts,Brown,summer,2011.0,casual,Locomotive Men Brown Checked Shirt
34902,women,apparel,topwear,dupatta,Beige,summer,2012.0,ethnic,Fabindia Beige Kota Dupatta
27529,men,apparel,topwear,shirts,Blue,summer,2012.0,casual,Scullers Men Check Blue Shirt
48484,women,apparel,dress,dresses,Blue,winter,2011.0,casual,French Connection Women Blue Dress
22867,men,footwear,shoes,casual shoes,Brown,summer,2012.0,casual,Woodland Men Brown Casual Shoes
49556,women,accessories,bags,handbags,Black,summer,2012.0,casual,Rocia Women Black Handbag
8671,unisex,accessories,eyewear,sunglasses,Green,winter,2016.0,casual,Fastrack Unisex Sunglasses FTML012GPGP2
3299,men,footwear,shoes,sports shoes,White,spring,2011.0,sports,Asics Men's Sport White Blue Gel Cushioning Shoe
19226,men,accessories,ties,ties,Red,summer,2011.0,formal,United Colors of Benetton Men Check Red Tie
55109,women,personal care,beauty accessories,beauty accessory,Skin,spring,2017.0,unknown,Lakme Compact Puff
23189,men,apparel,topwear,shirts,Green,fall,2011.0,casual,Highlander Men Green Check Shirt
43850,women,accessories,jewellery,earrings,Gold,summer,2012.0,ethnic,Royal Diadem Purple Earrings
28561,men,apparel,topwear,tshirts,Black,summer,2012.0,casual,Nike Men Neon Black T-shirt
42982,men,apparel,innerwear,boxers,Black,summer,2016.0,casual,FCUK Black Boxers
55935,women,personal care,nails,nail polish,Mauve,spring,2017.0,casual,Colorbar Dusky Mauve Nail Lacquer 27
7639,men,apparel,topwear,tshirts,Grey,fall,2011.0,sports,Puma Men's Slogan Grey T-shirt
9591,men,apparel,topwear,shirts,Black,fall,2011.0,formal,Indigo Nation Men BL Black Shirts
2179,men,apparel,topwear,tshirts,Grey,spring,2011.0,casual,Probase Men Stripe Grey T-shirt
19014,women,apparel,topwear,tshirts,White,summer,2011.0,casual,ADIDAS Originals Women G Tee Birds White Tshirt
49764,women,apparel,bottomwear,leggings,Black,summer,2012.0,casual,Vishudh Black Leggings
8443,women,apparel,topwear,tshirts,Pink,fall,2011.0,casual,Jealous 21 Women Jealous Modele Coral Top Pink T-shirt
16860,men,accessories,eyewear,sunglasses,Brown,winter,2016.0,casual,Idee Men Funky Eyewear Brown Sunglasses
50649,men,apparel,loungewear and nightwear,lounge pants,Grey,summer,2018.0,casual,Chromozome Men Grey Lounge Pants S-4801
28753,women,apparel,topwear,kurtas,Green,summer,2012.0,ethnic,Aurelia Women Printed Green Kurta
19828,men,apparel,topwear,shirts,Navy Blue,fall,2011.0,casual,U.S. Polo Assn. Men Check Navy Blue Shirt
22269,women,footwear,shoes,heels,Blue,winter,2012.0,casual,Inc. 5 Women Casual Blue Wedges
3897,girls,apparel,topwear,tshirts,White,summer,2011.0,casual,Disney Kids Girl's Pooh And Hearts White Kidswear
25870,unisex,accessories,bags,backpacks,Red,winter,2015.0,casual,American Tourister Unisex Code Red Backpack
33915,men,accessories,watches,watches,Black,winter,2016.0,casual,Citizen Men Black Dial Eco-Drive Watch
52922,women,apparel,saree,sarees,Rust,fall,2012.0,ethnic,FNF Printed Rust Sari
11279,men,apparel,bottomwear,jeans,Blue,fall,2011.0,casual,Wrangler Men Blue Texas Jeans
45995,women,apparel,saree,sarees,Cream,summer,2012.0,ethnic,Fabindia Cream-Coloured & Blue Hand Printed Saree
44847,men,apparel,topwear,tshirts,Red,summer,2012.0,casual,Puma Men Red Ducati Graphic T-shirt
33129,women,footwear,shoes,heels,Black,winter,2015.0,casual,Catwalk Women Black Stilettos
12098,women,apparel,topwear,kurtas,Beige,fall,2011.0,ethnic,W Women Printed Beige Kurtas
7853,unisex,accessories,bags,backpacks,Black,summer,2011.0,sports,Nike Unisex Florida Black Pink Blue Backpack
49300,men,accessories,socks,socks,Multi,summer,2016.0,casual,Arrow Men Pack of Socks
6981,men,apparel,topwear,shirts,Purple,summer,2011.0,casual,s.Oliver Men Purple Black Check Shirt
46348,men,apparel,topwear,shirts,Blue,summer,2012.0,casual,Locomotive Men Blue Check Shirt
16438,men,apparel,topwear,tshirts,Blue,fall,2011.0,casual,Levi's Men Printed Blue  Tshirts
28337,men,accessories,eyewear,sunglasses,Steel,winter,2016.0,casual,Idee Men Steel Sunglasses
13976,unisex,footwear,flip flops,flip flops,Navy Blue,fall,2011.0,casual,Puma Unisex Jive Navy Blue Slippers
34768,women,accessories,bags,handbags,Pink,summer,2015.0,casual,Be For Bag Women Zoli White & Pink Bag
57834,men,apparel,topwear,tshirts,Grey Melange,summer,2012.0,casual,United Colors of Benetton Men Grey Melange T-shirt
38999,boys,apparel,topwear,shirts,White,summer,2012.0,casual,Gini and Jony Boys Around the World White Shirts
57008,women,footwear,shoes,flats,Blue,winter,2012.0,casual,HM Women Blue Sandals
20966,women,accessories,bags,handbags,Beige,winter,2016.0,casual,Fastrack Women Leatherette Beige Sling Bag
36803,men,accessories,watches,watches,Blue,winter,2016.0,casual,Maxima Men Blue Dial Ssteele Watch
20368,men,apparel,topwear,shirts,Blue,summer,2011.0,casual,United Colors of Benetton Men Blue Check Shirt
1996,men,apparel,topwear,tshirts,Grey,fall,2010.0,sports,ADIDAS Mens Crew Grey T-shirt
58272,women,accessories,bags,handbags,Red,fall,2012.0,casual,Baggit Women Red Sling Bag
14961,men,apparel,topwear,jackets,Red,fall,2011.0,casual,Status Quo Men Printed Red Jackets
38397,men,apparel,topwear,tshirts,Blue,summer,2012.0,sports,ADIDAS Mumbai Indians Men Blue Fan T-shirt
39245,men,footwear,shoes,casual shoes,Brown,winter,2018.0,casual,Red Chief Men Brown Shoes
49132,women,personal care,lips,lip liner,Peach,spring,2017.0,casual,Deborah Extra Lip Liner 06
8215,men,footwear,shoes,sports shoes,Black,summer,2011.0,sports,Nike Men's Lunarglide +2 Black Orange Shoe
31028,men,apparel,topwear,shirts,Navy Blue,summer,2012.0,formal,Arrow New York Men Check Navy Blue Slim Fit Shirt
46946,women,personal care,fragrance,perfume and body mist,Pink,spring,2017.0,casual,York Women Betty Perfume
19642,men,apparel,topwear,tshirts,Cream,fall,2011.0,casual,United Colors of Benetton Men Stripes Cream Polo Tshirt
13378,unisex,footwear,shoes,casual shoes,Pink,fall,2011.0,casual,Timberland Unisex Infant Pink Casual Shoes
50823,men,accessories,wallets,wallets,Brown,summer,2012.0,casual,New Hide Men Brown Wallet
28939,women,apparel,topwear,kurtas,Pink,summer,2012.0,ethnic,BIBA Women Printed Pink Kurta
31814,men,accessories,watches,watches,Black,winter,2016.0,casual,Titan Men Black Dial Watch
35488,men,footwear,shoes,formal shoes,Brown,summer,2012.0,formal,Bata Men Remo Brown Formal Shoes
27971,men,apparel,innerwear,innerwear vests,Green,summer,2016.0,casual,Jockey Men Green and Black Innerwear Vest
28105,men,apparel,innerwear,boxers,Black,summer,2016.0,casual,Jockey MODERN CLASSIC Men Black Boxer 8009
26259,men,apparel,bottomwear,track pants,Navy Blue,summer,2012.0,sports,Proline Men Navy Track Pants
19484,men,apparel,innerwear,trunk,Grey,summer,2016.0,casual,Levis Men Jazz Stripes Grey Trunks
9101,men,footwear,sandal,sandals,Black,winter,2011.0,casual,Buckaroo Men Luz Black Sandals
48226,men,accessories,eyewear,sunglasses,Black,winter,2016.0,casual,United Colors of Benetton Men Grey Sunglasses
54679,women,accessories,watches,watches,Charcoal,winter,2016.0,casual,Fastrack Women White Dial Watch
18556,women,footwear,shoes,heels,Brown,winter,2015.0,casual,Catwalk Women Casual Brown Flats
12850,women,apparel,topwear,tops,Green,fall,2011.0,casual,Ant Kids Girl Cheerful Green Tops
29211,women,accessories,socks,socks,Blue,summer,2012.0,sports,Fila Women Blue Socks
6149,unisex,footwear,shoes,sports shoes,Black,summer,2011.0,sports,Puma Unisex Wirko Black Silver Shoe
13982,women,footwear,shoes,sports shoes,Black,fall,2011.0,sports,Puma Women Speeder Wn's Black Sports Shoes
37119,men,apparel,topwear,shirts,White,summer,2012.0,formal,Wills Classic Men White Striped Shirt
15249,men,footwear,shoes,casual shoes,Black,fall,2011.0,casual,ADIDAS Originals Men Samba Black Casual Shoes
59166,men,footwear,shoes,formal shoes,Brown,fall,2012.0,formal,Fortune Men Brown Shoes
56912,women,footwear,shoes,heels,Red,winter,2012.0,casual,HM Women Red Flats
37925,women,apparel,topwear,tops,Orange,summer,2012.0,casual,Mineral Women Coral Top
58888,men,accessories,ties,ties,White,summer,2012.0,casual,Hakashi Men White Tie
38151,men,apparel,topwear,tshirts,Black,summer,2012.0,casual,Wildcraft Men Black T Poly Crew T-shirt
58286,women,apparel,innerwear,briefs,Grey Melange,summer,2016.0,casual,Bwitch Women Grey Melange Briefs
1962,men,footwear,shoes,sports shoes,White,fall,2010.0,sports,ADIDAS Men's Duramo Leather Shoe
59354,women,apparel,topwear,kurtas,Multi,summer,2012.0,ethnic,Vishudh Women Multi Coloured Kurta
38363,men,accessories,wallets,wallets,Black,summer,2012.0,casual,Peter England Men Black Wallet
14995,men,apparel,topwear,sweaters,Grey,fall,2011.0,casual,ADIDAS Men Solid Grey Sweaters
10509,women,apparel,topwear,tshirts,White,fall,2011.0,casual,Flying Machine Women RN HS White Tshirts
15847,unisex,footwear,sandal,sandals,Blue,fall,2011.0,casual,Warner Bros Kids Unisex SD Fly Clog Blue Sandals
51905,women,accessories,bags,handbags,Purple,summer,2016.0,casual,Nyk Women Blue Pacifier Handbag
3609,men,footwear,shoes,casual shoes,Blue,summer,2012.0,casual,Converse Men's All Star HI Navy Blue Canvas Shoe
55599,men,apparel,topwear,shirts,Blue,summer,2012.0,casual,Peter England Men Blue Shirt
18764,women,apparel,topwear,shirts,Purple,fall,2011.0,casual,Arrow Woman Ariella Purple Shirt
9333,women,apparel,topwear,tops,White,fall,2011.0,casual,Puma Women Edition White Tops
48014,women,accessories,watches,watches,White,winter,2016.0,casual,Helix Women White Watch
29023,men,apparel,bottomwear,track pants,Black,summer,2012.0,sports,ADIDAS Men Black Track Pants
26857,men,personal care,fragrance,perfume and body mist,Black,spring,2017.0,casual,Calvin Klein Men Be 100 ml Perfume
27985,men,apparel,innerwear,briefs,Navy Blue,summer,2016.0,casual,Jockey ZONE Men Zone Navy Blue Brief US14
30932,women,apparel,topwear,kurtas,Orange,summer,2012.0,ethnic,Fabindia Women Printed Orange Kurta
23519,men,accessories,watches,watches,Black,winter,2016.0,casual,ADIDAS Originals Men Black Dial Watch ADH9015
4048,men,footwear,shoes,sports shoes,White,summer,2011.0,sports,ADIDAS Men's Furano 2 White Indigo Silver Shoe
11883,men,footwear,shoes,formal shoes,Black,fall,2011.0,formal,Franco Leone Men Formal Black Formal Shoes
59730,women,apparel,innerwear,shapewear,White,summer,2014.0,casual,Avirate White Wired Corset Shapewear
4874,men,apparel,topwear,tshirts,Red,summer,2016.0,casual,Levis Kids Boy's Davis Red Polo Tshirt
24358,women,apparel,topwear,kurtas,Pink,fall,2011.0,ethnic,Folklore Women Pink  Kurta
18300,women,apparel,topwear,kurtas,Blue,fall,2011.0,ethnic,Aneri Women Zubeda Blue Kurta
9757,men,apparel,topwear,tshirts,Blue,fall,2011.0,casual,Classic Polo Men Ikon Blue Polo Tshirts
23941,men,footwear,shoes,sports shoes,White,fall,2011.0,sports,Lotto Men White Porteo Sports Shoes
43098,women,personal care,fragrance,deodorant,Purple,spring,2017.0,casual,Reebok Women Pack of 3 Deo
48470,women,apparel,dress,dresses,Teal,summer,2012.0,casual,French Connection Teal Dress
22893,men,footwear,sandal,sandals,Khaki,summer,2012.0,casual,Woodland Men Khaki Casual Sandals
8685,women,accessories,eyewear,sunglasses,Brown,winter,2016.0,casual,Fastrack Women Sunglasses
54813,women,accessories,bags,handbags,Brown,summer,2010.0,casual,Ivory Tag Brown Fur Handbag
28595,men,accessories,belts,belts,Brown,summer,2012.0,casual,Peter England Men Leather Brown Belt
42976,men,apparel,innerwear,briefs,Black,summer,2016.0,casual,FCUK Black Brief
29447,men,accessories,watches,watches,Bronze,winter,2016.0,casual,Giordano Men Bronze Dial Watch
35018,women,accessories,stoles,stoles,Navy Blue,summer,2012.0,ethnic,Fabindia Women Chanderi Navy Blue Stole
17946,men,apparel,bottomwear,track pants,Navy Blue,fall,2011.0,sports,Puma Men South Africa  Navy Blue Track Pant
30758,men,apparel,topwear,kurtas,Beige,summer,2012.0,ethnic,Fabindia Men Printed Beige & Black Kurta
9565,men,apparel,topwear,shirts,Blue,fall,2011.0,formal,John Miller Men Striped Blue Shirt
12408,men,accessories,socks,socks,Black,summer,2016.0,formal,Reid & Taylor Men Stripes Black Socks
49790,men,accessories,headwear,caps,Black,summer,2012.0,casual,Flying Machine Men Black Cap
16894,men,accessories,eyewear,sunglasses,Blue,winter,2016.0,casual,Police Men Casual Blue Sunglasses
29675,men,apparel,topwear,shirts,Black,summer,2012.0,formal,Indigo Nation Men Black Shirt
3863,men,apparel,topwear,tshirts,Green,summer,2011.0,casual,Wrangler Men's Authentic Embro Olive T-shirt
32833,women,footwear,shoes,heels,Brown,winter,2012.0,casual,iPanema Women Kirey Brown Flats
59502,women,accessories,jewellery,pendant,Gold,summer,2015.0,casual,Lucera Gold Plated Pendant With Chain
21418,women,apparel,topwear,tops,Pink,winter,2012.0,casual,Roxy Women Pink Top
25884,unisex,accessories,bags,backpacks,Brown,winter,2015.0,casual,American Tourister Unisex Brown Backpack
53038,women,apparel,saree,sarees,Multi,fall,2012.0,ethnic,FNF Multi Coloured Printed Sari
57498,men,footwear,shoes,casual shoes,Black,summer,2012.0,formal,Lee Cooper Men Black Shoes
53804,men,apparel,topwear,tshirts,Black,summer,2012.0,casual,Puma Men Black T-shirt
38535,men,footwear,shoes,casual shoes,White,summer,2012.0,casual,Puma Men White Benecio Shoes
25018,women,footwear,shoes,flats,Blue,fall,2011.0,casual,United Colors of Benetton Women Blue Ballerinas
39447,women,apparel,topwear,kurtas,Mustard,summer,2012.0,ethnic,Diva Women Mustard Kurta
52976,women,apparel,saree,sarees,Multi,fall,2012.0,ethnic,FNF Multi Coloured Sari
38595,women,apparel,topwear,tshirts,Lavender,summer,2012.0,casual,Nike Women Printed Scoop Lavender T-shirt
44813,women,apparel,topwear,tshirts,Navy Blue,summer,2012.0,casual,Spykar Women Navy Blue T-Shirt
57438,women,apparel,topwear,tshirts,Charcoal,summer,2015.0,casual,Angry Birds Women Charcoal T-shirt
25824,women,apparel,topwear,kurtas,Mustard,summer,2012.0,ethnic,Diva Women Printed Mustard Kurta
58470,men,accessories,wallets,wallets,Multi,winter,2016.0,casual,Fossil Men Multi Coloured Wallet
53098,women,accessories,jewellery,earrings,Green,winter,2016.0,ethnic,Fabindia Maroon & Green Earrings
33941,men,apparel,topwear,tshirts,Blue,summer,2012.0,casual,ADIDAS Men Blue PoloT-Shirt
34358,men,apparel,topwear,tshirts,Blue,summer,2012.0,casual,Myntra Men Blue Say It Loud T-shirt
28707,women,apparel,topwear,kurtas,Off White,summer,2012.0,ethnic,W Women Printed Off White Kurta
49730,men,accessories,ties,ties,Maroon,summer,2012.0,casual,Park Avenue Men Maroon Tie
16834,women,apparel,topwear,tshirts,Yellow,fall,2011.0,casual,Little Miss Women Printed Yellow T-shirt
8417,girls,apparel,topwear,tshirts,Yellow,fall,2011.0,casual,Doodle Girl's Saturday 24Am Yellow Teen Kidswear
19040,women,footwear,shoes,heels,Beige,winter,2015.0,casual,Catwalk Women Beige Heels
28535,men,apparel,topwear,tshirts,Green,summer,2012.0,sports,Nike Men Sublimated Green T-shirt
55961,women,personal care,lips,lipstick,Pink,spring,2017.0,casual,Colorbar Take Me As I Am Smacking Cherry Lipcolor With Sharpener 004
13748,men,apparel,topwear,shirts,Red,fall,2011.0,formal,Belmonte Men Check Red Shirts
34956,women,apparel,saree,sarees,Beige,summer,2012.0,ethnic,Fabindia Beige Jaipur Print Cotton Sari
35884,boys,apparel,topwear,tshirts,Blue,summer,2012.0,casual,Jungle Book Boys Little help Blue T-shirt
19272,men,accessories,watches,watches,Silver,winter,2016.0,casual,Guess Men Boulevard Silver Watch
49502,men,footwear,shoes,casual shoes,Brown,summer,2012.0,casual,Vans Men Brown 106 Moc CA LNS Shoes
22833,men,footwear,shoes,casual shoes,Olive,summer,2016.0,casual,Woodland Men Olive Green Casual Shoes
31418,men,apparel,innerwear,innerwear vests,Navy Blue,summer,2016.0,casual,Spykar Men Navy Blue V-Neck Innerwear T-shirt
8625,unisex,accessories,eyewear,sunglasses,Black,winter,2016.0,casual,Fastrack Unisex Sunglasses
39675,men,footwear,shoes,casual shoes,White,fall,2012.0,casual,Lotto Men White Shoes
5906,men,footwear,shoes,casual shoes,Black,summer,2011.0,casual,Puma Men's Yugo Run Black Shoe
52378,women,apparel,loungewear and nightwear,nightdress,Lavender,winter,2015.0,casual,Red Rose Women Lavender Nightdress
11823,men,footwear,shoes,casual shoes,Green,summer,2013.0,casual,Playboy Men Casual Green Casual Shoes
20758,women,footwear,shoes,flats,Black,fall,2011.0,casual,Carlton London Women Casual Black Sandals
58642,men,accessories,socks,socks,Black,summer,2013.0,casual,Fila Men Black Thin Ankle Socks
7209,women,apparel,topwear,tshirts,White,fall,2011.0,casual,Jealous 21 Women Purple Printed White T-shirt
29083,men,accessories,wallets,wallets,Brown,winter,2016.0,casual,Fastrack Men Leather Brown Wallet
31840,men,accessories,watches,watches,Black,winter,2016.0,casual,Titan Men Black Dial Watch
30992,men,personal care,fragrance,perfume and body mist,Unknown,spring,2017.0,unknown,Unknown
28151,men,apparel,innerwear,innerwear vests,Black,summer,2016.0,casual,Jockey SPORT Men Power Back Basic Black Innerwear Vest 9925
48888,women,accessories,jewellery,pendant,Silver,summer,2015.0,casual,Lucera Women Silver Pendant
27925,women,apparel,bottomwear,trousers,Black,summer,2012.0,casual,Scullers For Her Black Trousers
55539,women,personal care,makeup,eyeshadow,Multi,spring,2017.0,casual,Revlon Illuminance Pink Petals Creme Eye Shadow 03
19616,women,apparel,topwear,tops,Yellow,summer,2011.0,casual,United Colors of Benetton Women Solid Yellow Top
49166,women,personal care,nails,nail polish,Charcoal,spring,2017.0,casual,Deborah 7 Days Long Nail Polish 00
50877,women,apparel,saree,sarees,Purple,summer,2012.0,ethnic,Prafful Purple & Beige Sari
9393,men,footwear,shoes,sports shoes,Black,fall,2011.0,sports,Nike Men T-Lite 9 Sl Black Sports Shoes
14935,men,apparel,bottomwear,shorts,Navy Blue,fall,2011.0,casual,Status Quo Men Check Navy Blue Shorts
39211,men,footwear,shoes,formal shoes,Black,summer,2013.0,formal,Franco Leone Men Black Formal Shoes
